year,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),weathercode (wmo code),surface_pressure (hPa),cloudcover (%),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),direct_radiation (W/m²),diffuse_radiation (W/m²)
2012,23.37251821493625,86.04496812386157,20.77801684881603,0.4259107468123861,23.440346083788707,937.0355646630237,60.23053278688525,0.14308743169398908,0.43726775956284153,4.813763661202185,178.68533697632057,18.742987249544626,24.515243624772314,0.4049957877959927,132.2255236794171,72.09448998178506
2013,23.428013698630135,86.71940639269407,20.95920091324201,0.45036529680365295,24.722031963470318,937.13,63.39486301369863,0.14056050228310502,0.4194520547945206,4.353938356164384,174.06050228310502,17.291735159817353,24.608812785388128,0.4075091324200913,128.8027397260274,71.17888127853881
2014,23.443664383561643,86.67545662100457,20.967534246575344,0.41500000000000004,25.65490867579909,937.4249200913242,64.17945205479452,0.14021347031963471,0.4198082191780822,4.337808219178082,195.15091324200912,16.937020547945203,24.619132420091326,0.4062263698630137,127.44554794520548,72.33881278538813
2015,23.701963470319637,84.37260273972603,20.720947488584475,0.3777511415525114,22.769520547945206,938.2724999999999,58.57066210045662,0.149912100456621,0.5043961187214612,4.550924657534247,184.6359589041096,17.880616438356167,24.846107305936073,0.38049748858447485,146.19771689497716,66.3829908675799
2016,24.39544626593807,81.89367030965391,20.807741347905285,0.36870446265938067,22.528346994535518,937.9808970856102,57.20298269581056,0.15538479052823317,0.6189344262295082,4.385815118397086,178.2172131147541,17.893932149362477,25.553790983606557,0.34871379781420764,145.09471766848816,69.80373406193078
2017,23.611381278538815,87.30285388127854,21.267933789954338,0.44796803652968037,25.48321917808219,937.3314155251142,64.14691780821917,0.13832876712328768,0.40141552511415524,4.326700913242009,182.03995433789953,17.077488584474885,24.831689497716894,0.41034566210045664,122.54018264840182,74.11929223744292
2018,23.850890410958904,84.72659817351598,20.97140410958904,0.3375456621004566,21.830365296803652,937.3526255707762,57.093835616438355,0.1517568493150685,0.4942465753424658,4.679828767123288,195.82648401826484,17.636940639269408,25.003481735159816,0.39548447488584476,145.89303652968036,69.31929223744292
2019,23.976883561643834,82.8574200913242,20.670296803652967,0.30202054794520544,20.975456621004565,938.1580821917807,55.83150684931507,0.1545388127853881,0.5615045662100456,4.756141552511416,193.01872146118723,17.756792237442923,25.029132420091326,0.3823842465753425,148.29874429223744,68.1810502283105
2020,24.149726775956285,83.57445355191257,20.96848816029144,0.37806238615664844,22.475979052823316,937.8238046448088,57.16051912568306,0.15111338797814208,0.5481170309653915,4.105726320582877,175.59403460837888,16.621983151183972,25.327242714025502,0.3685013661202186,142.04462659380692,68.40994990892531
2021,23.65901826484018,86.46232876712328,21.1437100456621,0.42440639269406394,25.051027397260274,937.3363812785389,61.73299086757991,0.14298173515981735,0.4303207762557078,4.249760273972603,183.11780821917807,16.652831050228308,24.870890410958904,0.4052296803652968,131.31061643835616,71.66974885844749
2022,23.665449852507376,86.20452310717798,21.095366273352997,0.4621312684365782,28.62266470009833,937.1469395280236,62.92563913470993,0.14251106194690266,0.43849557522123894,4.326192232055064,178.8083824975418,15.555297443461159,24.8382005899705,0.40845083579154373,126.95833333333333,74.94174041297936
