year,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),weathercode (wmo code),surface_pressure (hPa),cloudcover (%),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),direct_radiation (W/m²),diffuse_radiation (W/m²)
2003,22.681746575342466,87.2816210045662,20.350159817351596,0.301689497716895,21.03321917808219,923.8777739726028,66.4216894977169,0.13907191780821918,0.378865296803653,6.598630136986301,129.71723744292237,21.560000000000002,24.084269406392696,0.4225046803652968,128.19075342465754,74.41723744292237
2004,22.737704918032787,87.33276411657559,20.420935792349727,0.26237477231329687,18.679189435336976,923.686691712204,63.341643897996356,0.14320696721311477,0.3784164389799636,6.519182604735883,133.9971539162113,21.37438524590164,24.044603825136612,0.42095673952641166,136.17634335154827,73.42634335154827
2005,22.78332191780822,86.60045662100457,20.306404109589042,0.34492009132420093,20.398173515981735,923.9402168949772,62.833333333333336,0.14234703196347032,0.40265525114155254,5.7929223744292235,136.41050228310502,19.783150684931506,24.251198630136987,0.4222422374429224,132.37465753424658,72.96324200913241
2006,22.747979452054793,87.59075342465754,20.48414383561644,0.3059360730593607,20.27625570776256,923.6781050228311,61.52465753424657,0.14104109589041094,0.3703207762557078,5.854726027397261,142.82945205479453,19.986860730593605,24.007625570776256,0.4323384703196347,131.95228310502284,73.40068493150685
2007,22.77422374429224,87.85593607305935,20.559691780821918,0.3665296803652968,21.14178082191781,923.220205479452,63.91712328767123,0.13832191780821917,0.3627248858447488,5.882454337899544,138.93892694063928,19.98964611872146,24.10065068493151,0.43773710045662095,126.20513698630137,74.48710045662101
2008,22.612363387978142,88.48258196721312,20.524089253187615,0.42472677595628416,22.644239526411656,923.0936703096539,64.52163023679417,0.13683743169398907,0.34095514571949,5.2132058287796,157.99203096539162,18.229143897996355,23.894512750455373,0.4660931238615665,123.0403005464481,75.58447176684882
2009,22.67961187214612,88.66221461187214,20.62820776255708,0.35804794520547945,21.195319634703196,923.1846118721461,63.07123287671233,0.13686643835616438,0.336148401826484,6.426392694063926,143.88013698630138,21.837077625570775,23.92093607305936,0.455075799086758,125.87043378995433,74.66552511415524
2010,23.16458904109589,86.84474885844749,20.7375,0.3912214611872146,20.564383561643837,923.6462557077626,61.52431506849315,0.14554908675799086,0.4041198630136986,5.120479452054795,133.0090182648402,17.663196347031963,24.56769406392694,0.43005753424657533,135.48584474885845,72.89052511415525
2011,22.579406392694064,89.3115296803653,20.65480593607306,0.44166666666666665,23.876940639269407,922.8431506849315,68.62602739726027,0.12926826484018267,0.31445433789954336,5.959052511415526,149.84417808219177,20.12381278538813,23.78898401826484,0.47064840182648404,108.97853881278539,79.25
2012,22.669546903460837,88.49886156648452,20.588923041894354,0.3916780510018215,22.130009107468123,923.1898565573771,64.25102459016394,0.13628756830601094,0.3400204918032787,5.924464936247723,150.04474043715848,20.590482695810564,23.927766393442624,0.4602620673952641,123.2660519125683,75.55066029143897
2013,22.781689497716897,88.45799086757991,20.68646118721461,0.40593607305936075,23.55730593607306,923.3338470319635,66.78641552511415,0.13425456621004567,0.3448196347031963,5.763721461187214,146.66655251141552,19.562248858447486,24.013641552511416,0.46061232876712327,119.95388127853882,74.56506849315069
2014,22.597602739726028,88.20673515981736,20.457488584474888,0.3807648401826484,22.91689497716895,923.6757534246575,65.03755707762556,0.13384246575342465,0.3475285388127854,6.4387100456621,139.15456621004566,21.4772602739726,23.807454337899543,0.4540950913242009,119.04657534246576,75.99908675799087
2015,22.876381278538812,86.05034246575343,20.28654109589041,0.2533447488584475,18.256050228310503,924.5002283105023,59.929794520547944,0.1453458904109589,0.42098744292237444,6.527751141552511,131.43995433789954,21.556803652968036,24.233036529680366,0.4175176940639269,141.0439497716895,69.74178082191781
2016,23.380362021857923,85.62067395264117,20.681420765027323,0.3252504553734062,19.11896630236794,924.1906306921676,59.025387067395265,0.1479280510018215,0.45047017304189435,5.579382969034609,142.44968123861565,19.19306693989071,24.86986566484517,0.40999681238615665,137.62693533697632,72.8690801457195
2017,22.915273972602737,88.55844748858448,20.84439497716895,0.4477283105022831,23.641552511415526,923.5604452054795,66.03401826484018,0.13212100456621007,0.34215753424657536,5.671118721461188,147.5275114155251,19.54768264840183,24.15304794520548,0.4631431506849315,113.33938356164384,77.47522831050229
2018,22.9778196347032,87.3804794520548,20.672134703196345,0.2870319634703196,18.588470319634702,923.5705479452055,58.7472602739726,0.144425799086758,0.38057876712328764,6.225502283105023,138.49543378995435,20.768436073059362,24.281335616438355,0.44508972602739727,137.812899543379,72.67945205479452
2019,23.036621004566207,85.25993150684931,20.287100456621005,0.2411986301369863,17.17054794520548,924.3920433789954,57.2851598173516,0.14830251141552514,0.44823059360730594,6.453961187214611,136.43230593607305,21.177351598173516,24.412237442922375,0.41994680365296805,141.6474885844749,72.23744292237443
2020,23.229109744990893,86.15664845173042,20.635348360655737,0.371379781420765,21.149817850637522,924.0552709471767,60.01707650273224,0.14354849726775956,0.42994649362477233,5.53851320582878,134.6934198542805,18.85839025500911,24.662978142076504,0.4261845400728598,131.48907103825135,72.80646630236794
2021,22.87714611872146,88.49486301369863,20.792716894977172,0.4324200913242009,23.83458904109589,923.5240525114156,63.91312785388128,0.1349052511415525,0.3444292237442922,5.732922374429224,145.31095890410958,19.325696347031965,24.130947488584475,0.4635656392694064,119.39840182648402,75.88744292237443
2022,22.839392822025562,88.64712389380531,20.781133235004916,0.5208087512291052,28.994714847590952,923.3241642084563,65.57141101278269,0.13301253687315634,0.33954891838741397,5.415572763028515,143.81907571288102,17.270636676499507,24.056674041297935,0.4633035889872173,113.20857915437561,78.65228613569322
