year,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),weathercode (wmo code),surface_pressure (hPa),cloudcover (%),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),direct_radiation (W/m²),diffuse_radiation (W/m²)
2003,19.706860730593608,88.96335616438355,17.716141552511417,0.3686187214611872,22.579109589041096,876.2672374429224,76.67066210045662,0.1321335616438356,0.28321689497716895,4.192625570776256,176.19703196347032,20.153847031963473,21.148310502283106,0.453239497716895,123.5818493150685,73.69828767123288
2004,19.76668943533698,88.41746357012751,17.67337204007286,0.2913934426229508,20.303506375227688,876.0812158469946,73.46026867030966,0.13894808743169398,0.2992577413479053,4.260484972677595,177.0679644808743,20.370833333333334,21.17957650273224,0.4481888661202186,135.7431693989071,72.64685792349727
2005,19.743013698630136,88.53801369863014,17.66320776255708,0.35182648401826483,21.59942922374429,876.3351369863013,75.03344748858447,0.13517808219178082,0.2953047945205479,4.082808219178083,165.1587899543379,19.66755707762557,21.20697488584475,0.4543505707762557,128.73253424657534,72.8142694063927
2006,19.74388127853881,88.49383561643836,17.665867579908674,0.3265525114155251,20.873287671232877,876.115102739726,72.40821917808219,0.1369109589041096,0.29668607305936073,4.430913242009133,164.09543378995434,21.849406392694064,21.10293378995434,0.4569231735159817,132.5191780821918,72.7763698630137
2007,19.813344748858448,88.96586757990868,17.81861872146119,0.3684360730593607,22.231506849315068,875.726598173516,75.05856164383562,0.1335308219178082,0.28598858447488584,4.294372146118721,164.26963470319635,21.060114155251142,21.211952054794523,0.4550292237442922,126.0736301369863,72.82979452054795
2008,19.607046903460837,89.33822859744991,17.69219034608379,0.41471994535519124,23.315346083788707,875.5667122040073,76.52367941712204,0.1324271402550091,0.2726252276867031,4.082411202185792,161.77720856102005,20.398872950819673,20.987397540983604,0.4671466302367942,124.11042805100182,73.51127049180327
2009,19.76704337899543,88.93778538812785,17.778093607305937,0.4005593607305936,22.30947488584475,875.6717351598174,75.30251141552512,0.1325673515981735,0.2849337899543379,4.570776255707763,192.912100456621,22.20304794520548,21.08889269406393,0.4592,125.87979452054795,72.44372146118721
2010,20.140525114155253,87.83287671232877,17.909851598173514,0.3264497716894977,19.90582191780822,876.2492237442923,72.27043378995434,0.13964041095890412,0.32280479452054794,4.002648401826484,129.95890410958904,20.147648401826483,21.579646118721463,0.4469109589041096,135.32020547945206,70.46175799086758
2011,19.690011415525113,90.3675799086758,17.979920091324203,0.4572945205479452,24.88755707762557,875.3431963470321,80.67808219178082,0.12529794520547943,0.24582990867579907,3.9946803652968037,178.52865296803654,20.593744292237446,21.008561643835616,0.4707509132420092,109.88607305936073,76.67659817351598
2012,19.788649817850636,88.90107012750455,17.798554189435336,0.40242486338797817,22.89594717668488,875.7329121129327,76.41302367941712,0.1313035063752277,0.28434540072859743,4.5880919854280515,164.57035519125682,22.70142304189435,21.09389799635701,0.46565596539162113,121.91518670309654,74.33686247723134
2013,19.880753424657534,89.47283105022831,17.987899543378994,0.415810502283105,23.356963470319634,875.8801255707763,77.51461187214612,0.12976940639269405,0.27323972602739727,4.213059360730594,163.69098173515982,20.9923401826484,21.206883561643835,0.4672694063926941,119.43481735159817,73.42831050228311
2014,19.70656392694064,89.91974885844749,17.89829908675799,0.4021118721461187,23.921803652968038,876.1086529680365,78.6917808219178,0.12912671232876713,0.25973630136986303,4.386860730593607,195.2780821917808,20.76098173515982,21.050673515981735,0.46715673515981737,119.0343607305936,74.2337899543379
2015,19.93384703196347,88.08253424657535,17.76304794520548,0.3197831050228311,21.186643835616437,876.9360616438356,73.66461187214612,0.1375901826484018,0.3109691780821918,4.2592694063926935,167.8964611872146,20.372340182648404,21.32560502283105,0.44726472602739725,134.75650684931506,70.22534246575343
2016,20.50957422586521,86.23007741347905,17.917042349726774,0.34948770491803277,21.31033697632058,876.856466302368,70.66552823315118,0.14146174863387978,0.37668943533697635,4.233948087431694,157.59631147540983,20.563718123861566,21.988353825136613,0.4243422131147541,133.64537795992715,72.59483151183971
2017,20.014942922374427,90.14646118721461,18.25738584474886,0.48038812785388124,24.765981735159816,876.1321917808219,79.41415525114155,0.12682762557077626,0.2558995433789954,4.053858447488585,170.8816210045662,20.43848173515982,21.336803652968037,0.46797066210045657,112.12762557077626,75.44874429223745
2018,20.004600456621002,88.17659817351598,17.860707762557077,0.3148401826484018,20.773173515981735,876.0950913242009,71.82397260273973,0.13888356164383564,0.30962785388127856,4.396392694063927,179.34760273972603,20.935422374429223,21.409486301369864,0.4574836757990867,135.18504566210046,72.23835616438356
2019,20.134349315068494,86.63561643835617,17.668333333333333,0.29933789954337897,19.213356164383562,876.8904794520547,69.21689497716895,0.14295662100456621,0.35361415525114154,4.263287671232876,168.94486301369864,20.237214611872147,21.5585502283105,0.43137077625570774,138.8950913242009,72.12591324200913
2020,20.542896174863387,87.46789617486338,18.216791894353367,0.38598588342440804,22.616689435336976,876.7607923497268,72.41746357012751,0.1382103825136612,0.3415072859744991,3.942566029143898,144.94535519125682,19.590619307832423,21.95733151183971,0.43789981785063753,129.23736338797815,71.8976548269581
2021,20.179817351598174,89.66301369863014,18.32805936073059,0.4767465753424658,24.65285388127854,876.1948173515981,77.20844748858447,0.1310285388127854,0.27158333333333334,3.9998287671232875,170.0953196347032,20.08076484018265,21.528310502283105,0.4681605022831051,119.6480593607306,73.85513698630137
2022,20.15556784660767,89.97123893805309,18.368780727630284,0.4962512291052114,28.601524090462142,876.022087020649,79.54916420845625,0.12813298918387414,0.2615081120943953,3.963483284169125,197.64233038348084,19.031034906588005,21.43228859390364,0.467994714847591,113.0438790560472,76.13311209439529
