,Wind_Direction,Wind_Speed_(km/h),temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),surface_pressure (hPa),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),direct_radiation (W/m²),diffuse_radiation (W/m²),rain (mm),weathercode (wmo code),windgusts_10m (km/h),cloudcover (%),Production (mt),Area (ha),Yield (mt/ha)
632,0.3076923076923077,0.5062240663900416,0.8220946915351508,0.6911949685534591,0.8566513761467891,0.9667453944260753,0.6190476190476195,0.3484848484848486,0.7212584533960595,0.6451612903225806,0.5849715468184169,0.5041716328963051,0.2639936251263314,0.0,0.8388888888888888,1.0,0.23756898388503048,0.1899000883572351,0.3970013632821508
633,0.3076923076923077,0.5062240663900416,0.8117647058823532,0.6716981132075475,0.8405963302752291,0.9705243268776567,0.6190476190476195,0.36363636363636376,0.7271390767421346,0.5806451612903226,0.6918003103983448,0.4582836710369489,0.21808676047578326,0.0,0.5166666666666666,1.0,0.23756202548028654,0.1899000883572351,0.3969895449491074
634,0.3076923076923077,0.6763485477178425,0.8083213773314206,0.7408805031446537,0.8623853211009171,0.9680680207841288,0.6190476190476195,0.3030303030303031,0.7071449573654807,0.7096774193548389,0.6012674599068808,0.3361144219308705,0.37123921324729847,0.0,0.5388888888888888,1.0,0.2365586235162072,0.18799700944742745,0.3993353509808411
635,0.3076923076923077,0.5062240663900416,0.8301291248206604,0.6792452830188678,0.8600917431192658,0.9641946150212579,0.6190476190476195,0.36363636363636376,0.7294913260805642,0.6451612903225806,0.6068287635799279,0.36174016686531596,0.29705356448728915,0.0,0.3611111111111111,1.0,0.23908591611921418,0.18799700944742745,0.40367106767723054
636,0.3076923076923077,0.5601659751037346,0.8117647058823532,0.7559748427672961,0.8727064220183482,0.9647614548889933,0.4285714285714288,0.28787878787878785,0.7130255807115553,0.7096774193548389,0.5553543714433524,0.34862932061978524,0.365155873435435,1.0,0.39999999999999997,1.0,0.24237028315836429,0.1864337660572283,0.4127771204999842
637,0.3076923076923077,0.5062240663900416,0.8152080344332857,0.7522012578616355,0.8738532110091741,0.957392536608408,0.4285714285714288,0.3030303030303031,0.7142017053807703,0.7096774193548389,0.483316088980859,0.40524433849821184,0.49448029231128043,1.0,0.261111111111111,1.0,0.23282335184964836,0.1864337660572283,0.3962621728784716
638,0.3076923076923077,0.5062240663900416,0.8152080344332857,0.6861635220125786,0.8486238532110089,0.9737364194615026,0.6190476190476195,0.36363636363636376,0.7142017053807703,0.6451612903225806,0.6906363166063116,0.05005959475566124,0.3350112726424629,0.0,0.4611111111111111,1.0,0.22581623827247863,0.1825596411336913,0.3923945079014293
639,0.07692307692307693,0.40248962655601667,0.8507890961262556,0.7100628930817612,0.8933486238532109,0.9727916863486072,0.6190476190476195,0.33333333333333337,0.7530138194648632,0.6451612903225806,0.6602431453698918,0.23718712753277638,0.2558695483168778,1.0,0.39999999999999997,1.0,0.2224316702050155,0.1825596411336913,0.38641604324387396
640,0.07692307692307693,0.41493775933609967,0.8152080344332857,0.7446540880503143,0.8704128440366969,0.9562588568729335,0.4285714285714288,0.3030303030303031,0.7071449573654807,0.7096774193548389,0.3457061562338335,0.540524433849821,0.5224286713830366,1.0,0.4611111111111111,1.0,0.22243862860975946,0.1825596411336913,0.3864283344828083
641,0.07692307692307693,0.36929460580912865,0.8232424677187948,0.7553459119496857,0.8818807339449539,0.9543693906471429,0.4285714285714288,0.3030303030303031,0.7071449573654807,0.7096774193548389,0.32242628039317145,0.6114421930870075,0.4556674181761642,1.0,0.3777777777777778,1.0,0.21993081954003557,0.1791612859376062,0.38933486751836327
