year,location,weathercode (wmo code),temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),surface_pressure (hPa),cloudcover (%),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),direct_radiation (W/m²),diffuse_radiation (W/m²)
2015, Davao City,1,26.592077625570777,81.10422374429224,22.953584474885844,0.15932648401826485,1010.031997716895,49.51141552511415,0.16195776255707764,0.6911963470319635,9.58117579908676,206.5035388127854,19.648835616438355,27.551050228310505,0.32973139269406393,144.26495433789955,66.837100456621
2016, Davao City,1,27.065698998178508,80.45696721311475,23.25523679417122,0.15200364298724955,1009.5764571948998,49.77777777777778,0.15949681238615665,0.7392372495446266,8.221129326047357,206.79007285974498,17.850648907103825,28.158128415300546,0.3024903233151184,134.11885245901638,70.91040528233151
2017, Davao City,1,26.518276255707764,83.65856164383561,23.43980593607306,0.2693949771689498,1008.942796803653,56.61335616438356,0.14092808219178082,0.5924269406392694,8.29224885844749,205.65490867579908,17.918321917808218,27.200422374429227,0.39152568493150686,110.44223744292238,74.95947488584476
2018, Davao City,1,26.968687214611872,80.5642694063927,23.209486301369864,0.1250684931506849,1008.8368150684931,49.150228310502285,0.16135616438356165,0.729107305936073,8.43513698630137,197.32796803652968,18.26324200913242,27.663139269406393,0.3360497716894977,139.08561643835617,70.11312785388128
2019, Davao City,1,26.759440639269407,80.67294520547945,23.016335616438358,0.16804794520547944,1009.8454109589042,48.945433789954336,0.16422602739726028,0.7149897260273973,9.448059360730594,205.49691780821917,19.413504566210044,27.585490867579907,0.33359771689497714,143.06141552511414,68.77671232876712
2020, Davao City,1,26.956306921675775,80.8917349726776,23.23070355191257,0.19924863387978142,1009.5394808743171,51.74612932604736,0.1558743169398907,0.7207912112932605,8.523633879781421,210.51889799635703,18.129918032786886,27.828244535519126,0.3175598816029144,129.4335154826958,69.50011384335154
2021, Davao City,1,26.62529680365297,83.29372146118722,23.45947488584475,0.23778538812785388,1008.9395890410959,54.1986301369863,0.1460376712328767,0.6129646118721461,7.811506849315069,206.3017123287671,17.206392694063926,27.30675799086758,0.3898673515981735,119.60125570776256,72.44189497716896
2022, Davao City,51,26.57769406392694,83.07180365296804,23.363230593607305,0.24667808219178083,1008.6974771689498,57.2662100456621,0.14141438356164382,0.619291095890411,8.16654109589041,183.04018264840184,16.713481735159817,27.144965753424657,0.38031792237442924,108.93390410958904,75.75422374429223
1990, Cotabato,1,26.701244292237444,82.68527397260274,23.36162100456621,0.16608447488584477,1009.4535273972604,45.6162100456621,0.16353424657534246,0.6455091324200913,5.091974885844748,193.17385844748858,16.6162899543379,28.35909817351598,0.34585650684931507,155.91027397260274,67.087100456621
1991, Cotabato,1,26.573116438356163,82.52214611872147,23.20602739726027,0.14519406392694065,1009.7013127853882,45.451369863013696,0.16304223744292237,0.6449349315068493,5.136061643835617,193.8082191780822,16.569372146118724,28.192682648401824,0.3433724885844749,152.50570776255708,70.47283105022831
1992, Cotabato,1,26.59839480874317,81.91120218579235,23.069489981785065,0.15359744990892532,1009.9913137522768,44.10655737704918,0.16560450819672132,0.6743556466302368,4.995264116575592,190.97666211293262,16.175387067395263,28.391450364298723,0.33097301912568305,153.05487249544626,72.05692167577413
1993, Cotabato,1,26.374840182648402,84.17203196347032,23.377123287671232,0.1823287671232877,1009.8821118721462,48.335159817351595,0.15921575342465755,0.5745913242009133,4.535810502283105,194.73618721461187,15.104942922374429,27.970171232876712,0.3771812785388128,148.78995433789953,70.48972602739725
1994, Cotabato,1,26.36873287671233,83.97146118721462,23.327351598173518,0.17426940639269406,1009.6971347031964,50.01598173515982,0.15715639269406392,0.5839543378995433,4.963424657534246,198.73356164383563,15.865833333333335,27.838664383561646,0.3723948630136986,147.59486301369864,69.14303652968036
1995, Cotabato,1,26.580924657534247,83.43698630136986,23.407020547945205,0.21445205479452054,1009.4071575342465,50.8054794520548,0.15987899543378994,0.6128162100456621,4.401164383561643,180.65262557077625,14.844771689497717,28.219657534246576,0.3641550228310502,149.26335616438357,68.99760273972603
1996, Cotabato,1,26.304018670309652,84.99328324225866,23.481102003642988,0.25255009107468124,1008.8565687613843,55.16359289617486,0.15241689435336975,0.5435109289617486,4.466757741347905,226.925660291439,13.352777777777778,27.83011156648452,0.4028232012750455,138.25489526411658,71.73747723132969
1997, Cotabato,1,26.4274200913242,83.52694063926941,23.296449771689495,0.14976027397260275,1010.5174771689498,48.329109589041096,0.16106164383561644,0.6015365296803653,4.75310502283105,193.96712328767123,15.518504566210046,27.96365296803653,0.37464988584474884,154.662100456621,66.55582191780822
1998, Cotabato,1,27.235856164383563,80.44942922374429,23.323070776255708,0.17794520547945206,1009.9310273972603,43.773744292237446,0.17473173515981735,0.7649657534246576,4.803744292237443,168.00833333333333,16.131107305936073,29.25107305936073,0.3353747716894977,166.53630136986303,64.98196347031964
1999, Cotabato,1,26.189269406392693,85.3681506849315,23.45659817351598,0.28464611872146117,1008.8449657534247,56.65445205479452,0.14945433789954338,0.5252134703196347,4.148938356164384,178.3788812785388,13.455422374429224,27.718984018264837,0.40874794520547947,132.17922374429224,73.68184931506849
2000, Cotabato,1,26.316120218579233,84.98884335154827,23.505122950819672,0.2422700364298725,1008.6548611111112,53.880692167577415,0.15046903460837888,0.5419888433515483,4.3031648451730415,183.4375,13.652777777777779,27.77011612021858,0.40359141621129324,132.57399817850637,74.37932604735883
2001, Cotabato,1,26.401769406392695,84.77351598173516,23.54156392694064,0.23420091324200912,1008.9507534246575,52.33413242009132,0.15277054794520548,0.5529623287671233,4.613493150684931,192.63447488584475,14.652077625570776,27.87115296803653,0.4006425799086758,137.57214611872146,72.67831050228311
2002, Cotabato,1,26.6326598173516,82.85924657534247,23.351198630136988,0.16994292237442923,1009.6575342465753,47.153424657534245,0.1610216894977169,0.6335114155251143,4.883242009132419,193.64874429223744,15.86810502283105,28.08384703196347,0.36467819634703197,153.66107305936072,66.18961187214612
2003, Cotabato,1,26.510365296803652,83.91735159817351,23.464520547945206,0.21904109589041096,1009.5659703196347,53.38230593607306,0.15283904109589042,0.5870821917808219,4.653264840182648,195.1351598173516,15.283687214611874,28.069657534246577,0.36622534246575345,137.26392694063927,71.26735159817352
2004, Cotabato,1,26.51969489981785,84.32843806921676,23.563592896174864,0.18473360655737706,1009.3833674863388,50.87112932604736,0.15607468123861568,0.5732946265938069,4.888274134790528,203.87044626593806,16.064275956284153,28.013900273224046,0.37416074681238615,145.9011839708561,68.93226320582878
2005, Cotabato,1,26.60059360730594,83.47180365296803,23.442922374429223,0.23721461187214612,1009.6232191780822,52.087671232876716,0.15490981735159817,0.6097648401826484,4.45244292237443,194.4689497716895,15.076792237442923,28.186347031963468,0.367697602739726,140.3609589041096,70.32431506849315
2006, Cotabato,1,26.504554794520548,84.14577625570776,23.504235159817352,0.19811643835616438,1009.4332534246577,49.9648401826484,0.1547785388127854,0.5810776255707762,4.831141552511416,195.99737442922375,15.786278538812784,27.86642694063927,0.38826757990867583,142.83367579908676,69.72614155251142
2007, Cotabato,1,26.57324200913242,84.22477168949771,23.589897260273972,0.243458904109589,1008.8895205479452,52.27614155251142,0.15322488584474886,0.5789406392694064,4.462123287671233,190.48196347031964,14.957340182648402,28.030559360730596,0.39181495433789953,137.68892694063928,71.77979452054795
2008, Cotabato,1,26.368693078324227,84.50147996357013,23.445412112932605,0.2367486338797814,1008.8838911657559,52.717213114754095,0.1534403460837887,0.5637989526411658,4.317770947176685,180.01901183970855,14.503904826958106,27.811612021857925,0.4083351548269581,138.86873861566485,71.45218579234972
2009, Cotabato,1,26.551255707762557,84.64440639269407,23.665833333333335,0.24811643835616437,1008.8855936073061,52.25342465753425,0.1504783105022831,0.5612865296803653,4.821095890410959,199.34212328767123,15.590525114155252,27.919269406392694,0.39868561643835615,134.6090182648402,71.73527397260274
2010, Cotabato,1,27.007465753424658,82.50399543378995,23.623584474885845,0.20849315068493152,1009.1566210045662,48.746347031963474,0.16434931506849315,0.664527397260274,4.231232876712329,165.84486301369864,14.679280821917809,28.59212328767123,0.3631851598173516,154.95662100456622,66.78949771689497
2011, Cotabato,1,26.354463470319637,85.37123287671233,23.627214611872144,0.2746689497716895,1008.6190867579908,56.672488584474884,0.1445947488584475,0.527541095890411,4.141609589041096,191.21563926940638,13.915502283105024,27.757488584474885,0.4119045662100457,122.34623287671234,75.94737442922374
2012, Cotabato,1,26.435484972677596,84.45560109289617,23.51065573770492,0.2700591985428051,1008.9920309653917,52.85097905282331,0.14979166666666666,0.5651024590163934,4.727709471766849,191.19956739526413,15.264651639344264,27.782388433515482,0.4035504326047359,133.77379326047358,71.757058287796
2013, Cotabato,1,26.50563926940639,84.73344748858447,23.632214611872147,0.29815068493150687,1009.074600456621,55.80296803652968,0.1474417808219178,0.5584965753424658,4.373390410958904,188.1283105022831,14.037888127853881,27.8275799086758,0.4041883561643836,130.6527397260274,70.7447488584475
2014, Cotabato,1,26.494349315068494,84.61575342465754,23.60892694063927,0.23826484018264837,1009.3696004566209,54.595205479452055,0.14770319634703197,0.5583253424657535,4.5259474885844755,202.49018264840183,14.531997716894978,27.857317351598173,0.3963002283105023,130.2101598173516,71.88230593607305
2015, Cotabato,1,26.679874429223744,83.09440639269407,23.45187214611872,0.23818493150684933,1010.2038926940639,48.60148401826484,0.1573904109589041,0.6243595890410959,4.7177054794520545,197.71449771689498,15.361392694063925,28.15665525114155,0.3631684931506849,148.76586757990867,65.73710045662101
2016, Cotabato,1,27.22002504553734,82.23337887067396,23.76459471766849,0.2342554644808743,1009.6703779599271,49.39059653916211,0.162007058287796,0.6830988160291439,4.706329690346084,191.51525500910748,15.509118852459016,28.865004553734064,0.3552955373406193,147.67281420765028,69.05373406193078
2017, Cotabato,1,26.689520547945207,84.74931506849315,23.829383561643834,0.28045662100456625,1009.2135844748858,55.122831050228314,0.14589269406392694,0.558648401826484,4.4311415525114155,192.01061643835615,14.28593607305936,28.062408675799087,0.4084937214611872,124.63196347031963,73.97602739726027
2018, Cotabato,1,26.881609589041094,83.57591324200914,23.76599315068493,0.18852739726027398,1009.1387442922374,48.21084474885845,0.15900342465753425,0.6119828767123288,4.828344748858448,204.7665525114155,15.686438356164384,28.29769406392694,0.3867552511415525,148.48504566210045,68.69566210045662
2019, Cotabato,1,26.90964611872146,82.37465753424658,23.528812785388126,0.16860730593607307,1009.9603082191782,46.82591324200913,0.16137785388127854,0.656829908675799,5.153675799086757,204.51849315068492,16.460068493150686,28.34525114155251,0.36399200913242014,150.8505707762557,67.26883561643835
2020, Cotabato,1,27.020571493624775,82.43989071038251,23.631648451730417,0.25992714025500907,1009.5568078324226,49.454804189435336,0.15867372495446266,0.664507058287796,4.49174635701275,185.56318306010928,14.947677595628415,28.627299635701277,0.35869740437158465,145.31864754098362,67.56466302367942
2021, Cotabato,1,26.677100456621005,84.39303652968036,23.739463470319635,0.2652625570776255,1009.188607305936,53.06027397260274,0.15037442922374428,0.5733538812785388,4.402602739726028,189.3101598173516,14.279486301369863,28.082557077625573,0.4050666666666667,133.8283105022831,71.31449771689498
2022, Cotabato,1,26.628139269406393,84.43664383561644,23.69721461187215,0.29421232876712333,1008.8728767123288,54.94623287671233,0.1485799086757991,0.5705844748858447,4.375045662100457,215.87899543378995,13.263310502283106,28.018915525114156,0.40659063926940636,128.5148401826484,74.05753424657534
1990, Sarangani,1,22.775947488584475,86.57545662100456,20.250045662100455,0.22455479452054794,940.7552511415525,56.86095890410959,0.15387671232876712,0.41254908675799085,3.265159817351598,191.6771689497717,15.776027397260274,24.39135844748858,0.3559321917808219,150.0010273972603,72.62271689497717
1991, Sarangani,1,22.75650684931507,85.61449771689497,20.031324200913243,0.19538812785388127,940.9440068493151,55.95513698630137,0.15409931506849317,0.4416872146118721,3.138892694063927,180.44463470319636,15.156073059360732,24.4249200913242,0.3244603881278539,146.4189497716895,75.89474885844749
1992, Sarangani,1,22.728494990892532,84.89139344262296,19.829086976320585,0.21268214936247723,941.1969489981785,54.55020491803279,0.15471994535519126,0.4676571038251366,3.1662226775956284,180.58367486338798,15.48016848816029,24.44341985428051,0.3208037340619308,144.21812386156648,77.8743169398907
1993, Sarangani,1,22.45263698630137,87.93664383561644,20.21686073059361,0.2565525114155251,941.0499885844749,60.81130136986302,0.14889497716894975,0.3626312785388128,2.8574657534246577,192.0181506849315,14.032591324200913,24.07601598173516,0.3761972602739726,140.3071917808219,76.13036529680365
1994, Sarangani,1,22.512100456621006,87.35011415525115,20.160285388127853,0.23599315068493154,940.8748173515983,60.4041095890411,0.14964269406392697,0.3818413242009132,2.9450684931506848,200.92625570776255,15.05648401826484,24.06607305936073,0.366829794520548,143.07853881278538,74.24143835616438
1995, Sarangani,51,22.64324200913242,87.450799086758,20.292739726027396,0.2956963470319635,940.6508105022831,63.48858447488585,0.1474417808219178,0.38334132420091327,2.9337442922374426,181.39931506849314,14.605570776255709,24.26769406392694,0.36853230593607306,136.96050228310503,75.78949771689497
1996, Sarangani,51,22.446117941712206,88.77037795992715,20.39053961748634,0.3285405282331512,940.075808287796,68.40698998178506,0.1426593806921676,0.3361555100182149,2.7838456284153006,190.161543715847,13.349635701275044,23.999635701275043,0.3952211976320583,128.6531193078324,77.91279599271402
1997, Sarangani,1,22.48049086757991,87.40958904109588,20.160913242009133,0.21468036529680365,941.6506735159818,60.653538812785385,0.15104109589041098,0.37637214611872144,2.835684931506849,190.0010273972603,14.132956621004565,24.072922374429222,0.36721986301369863,145.56883561643835,73.9046803652968
1998, Sarangani,1,23.248847031963468,83.49509132420091,19.98060502283105,0.29606164383561645,941.3372831050228,56.204109589041096,0.15654337899543377,0.5342762557077626,3.2503424657534246,157.25022831050228,15.70224885844749,25.037705479452054,0.321615296803653,149.3494292237443,71.21255707762558
1999, Sarangani,51,22.316689497716897,89.26735159817352,20.365342465753425,0.3605365296803653,939.9893607305936,71.95034246575342,0.13705936073059363,0.31803995433789956,2.739920091324201,203.9829908675799,14.351438356164385,23.82552511415525,0.4011868721461187,118.97899543378995,79.32214611872146
2000, Sarangani,51,22.373918488160292,89.24601548269581,20.419899817850638,0.32126593806921677,939.8535632969035,69.72324681238615,0.1377891621129326,0.3188763661202186,2.755658014571949,203.7799408014572,14.645901639344263,23.83853597449909,0.4022864298724954,118.76070127504553,80.6421903460838
2001, Sarangani,2,22.50611872146119,88.56815068493151,20.415570776255706,0.285,940.1757420091324,66.04703196347032,0.1424920091324201,0.34208333333333335,2.884646118721461,208.85867579908677,14.772374429223744,24.007454337899542,0.3982777397260274,128.41826484018264,78.05833333333334
2002, Sarangani,1,22.631221461187213,87.19828767123288,20.252317351598172,0.2345890410958904,940.900399543379,57.90148401826484,0.15146118721461185,0.3879805936073059,2.954988584474886,197.1601598173516,14.665228310502282,24.188995433789955,0.371686301369863,147.3351598173516,72.44771689497716
2003, Sarangani,1,22.555399543378993,88.35045662100457,20.412979452054795,0.30091324200913244,940.7845091324201,64.22009132420091,0.14374543378995433,0.3506415525114155,2.9483333333333337,200.64851598173516,14.603059360730594,24.127785388127855,0.385849200913242,131.74166666666667,76.34360730593608
2004, Sarangani,1,22.61212431693989,88.24453551912568,20.451810109289617,0.2505122950819672,940.6285860655738,60.40459927140255,0.14798269581056467,0.3551286429872495,3.046322859744991,202.5662568306011,14.932661657559198,24.187317850637523,0.37772040072859747,140.6870446265938,74.30122950819673
2005, Sarangani,51,22.63906392694064,87.88915525114155,20.386929223744293,0.27695205479452056,940.8458904109589,63.042808219178085,0.14420433789954337,0.36806963470319637,3.026255707762557,187.95148401826484,14.67461187214612,24.249828767123287,0.3734996575342466,131.3785388127854,76.80388127853881
2006, Sarangani,1,22.58898401826484,88.13276255707763,20.40961187214612,0.26412100456621,940.6685730593607,61.214497716894975,0.1443013698630137,0.3571529680365297,2.819132420091324,197.1646118721461,14.712328767123287,24.052111872146117,0.3900611872146119,133.02157534246575,75.82431506849315
2007, Sarangani,51,22.659098173515982,88.26358447488585,20.498242009132422,0.3052283105022831,940.1899429223745,63.645890410958906,0.14281164383561643,0.3552888127853881,2.963493150684932,191.7429223744292,14.921358447488585,24.205616438356166,0.38496312785388126,129.91849315068492,76.36723744292237
2008, Sarangani,51,22.39910063752277,88.90015938069217,20.37152777777778,0.35679644808743166,940.1106443533698,67.72677595628416,0.1402094717668488,0.33031876138433514,2.6948201275045536,195.09471766848816,14.186873861566484,23.915698998178506,0.4031808970856102,125.26286429872495,77.95195810564663
2009, Sarangani,1,22.75304794520548,88.1689497716895,20.581381278538814,0.2827625570776256,940.2018150684931,62.92751141552512,0.14427054794520547,0.35889383561643834,2.9995890410958905,211.76301369863015,15.205399543378993,24.192066210045663,0.39340068493150687,130.7074200913242,77.76872146118721
2010, Sarangani,1,22.983093607305936,86.91769406392694,20.5314497716895,0.29912100456621005,940.5548744292238,60.513584474885846,0.14904109589041095,0.4062408675799087,2.800228310502283,171.30194063926942,14.273744292237444,24.575787671232877,0.3714867579908676,139.9775114155251,73.64714611872147
2011, Sarangani,51,22.475582191780823,89.55787671232876,20.583447488584476,0.3671689497716895,939.8708333333333,69.79874429223744,0.13526141552511417,0.3104132420091324,2.820650684931507,208.18401826484018,14.553550228310502,23.93286529680365,0.41165867579908677,114.93127853881279,80.75536529680365
2012, Sarangani,51,22.57176684881603,88.36703096539162,20.443738615664845,0.317042349726776,940.2535746812387,64.9143897996357,0.13987818761384335,0.34815915300546446,2.8956511839708563,206.04098360655738,15.28358378870674,23.986190801457195,0.4021931921675774,125.22438524590164,77.18237704918033
2013, Sarangani,51,22.650228310502282,88.56027397260274,20.553150684931506,0.3822146118721461,940.3451826484018,67.5519406392694,0.13789383561643836,0.34540182648401824,2.8451027397260273,209.1288812785388,14.613367579908676,24.06238584474886,0.4052536529680365,121.91655251141553,76.58162100456622
2014, Sarangani,1,22.711381278538813,88.43892694063926,20.59230593607306,0.30196347031963466,940.6444520547946,63.95513698630137,0.1424132420091324,0.34928196347031965,3.033356164383562,216.18744292237443,14.641906392694064,24.204372146118722,0.3929783105022831,129.2164383561644,76.6986301369863
2015, Sarangani,1,22.750399543378997,87.39063926940639,20.41618721461187,0.244486301369863,941.4337442922374,58.06552511415525,0.14921575342465754,0.38244634703196345,3.1540296803652965,194.68299086757992,15.175068493150686,24.30716894977169,0.3802711187214612,144.22739726027396,72.30856164383562
2016, Sarangani,1,23.325079690346083,86.0033014571949,20.658765938069216,0.31564207650273224,941.1065004553734,59.470514571948996,0.14895264116575593,0.4451252276867031,3.1856785063752278,184.14389799635703,15.423474499089252,24.864890710382515,0.3490777550091075,136.71379781420765,74.67964480874316
2017, Sarangani,51,22.821746575342466,89.0994292237443,20.837077625570775,0.37575342465753425,940.5391552511416,66.975,0.1368299086757991,0.3299326484018265,2.881609589041096,209.81666666666666,14.646027397260273,24.264098173515983,0.4072334474885845,116.7,80.03299086757991
2018, Sarangani,1,22.97425799086758,87.44611872146119,20.65285388127854,0.2384931506849315,940.5165296803652,57.44611872146119,0.14931050228310502,0.385810502283105,3.2114954337899544,206.17020547945205,15.175559360730594,24.481883561643834,0.3899730593607306,141.73424657534247,73.88276255707763
2019, Sarangani,1,22.930616438356164,86.89029680365297,20.47857305936073,0.20536529680365298,941.2501484018264,56.05787671232877,0.15037442922374428,0.40327739726027395,3.4328767123287673,190.28116438356165,15.711255707762557,24.443070776255706,0.3757579908675799,144.27945205479452,72.76655251141553
2020, Sarangani,1,23.098178506375227,87.30316484517304,20.72566029143898,0.3078438069216758,940.9499658469946,59.94193989071038,0.14618624772313296,0.39598588342440805,3.1081853369763204,176.30999544626593,15.052197176684881,24.62268897996357,0.3772511384335155,135.36042805100183,73.36919398907104
2021, Sarangani,1,22.872865296803653,88.4,20.744075342465756,0.3422374429223744,940.5532534246576,62.89189497716895,0.14057191780821918,0.35399315068493153,2.7666095890410958,205.4200913242009,13.953915525114155,24.33399543378995,0.4010595890410959,124.86324200913242,77.04657534246576
2022, Sarangani,51,22.7688698630137,88.61335616438356,20.688550228310504,0.36744292237442927,940.2413584474886,64.7925799086758,0.13769406392694064,0.3442317351598173,2.9141894977168947,197.11027397260273,13.176917808219178,24.180399543378993,0.3997284246575343,119.73493150684932,78.25821917808219
1990, Sultan Kudarat,1,24.26252283105023,81.24897260273973,20.57947488584475,0.3010958904109589,940.8063356164383,60.64771689497717,0.1610376712328767,0.6300913242009133,3.5965182648401828,180.27796803652967,17.857739726027397,25.69154109589041,0.3369573059360731,153.19737442922374,72.02157534246575
1991, Sultan Kudarat,1,24.314109589041095,79.80410958904109,20.341518264840182,0.2740068493150685,941.0117808219178,59.664954337899545,0.16178082191780824,0.6744041095890411,3.4715182648401828,171.94554794520548,16.85687214611872,25.5775799086758,0.33032773972602736,149.83801369863014,75.40981735159818
1992, Sultan Kudarat,51,24.245525956284155,79.60815118397086,20.194615209471767,0.2929758652094718,941.267201730419,59.512864298724956,0.16105646630236795,0.6846425318761384,3.2621357012750454,176.11213570127504,16.666336520947176,25.62251821493625,0.324445810564663,147.44729052823314,77.15698998178506
1993, Sultan Kudarat,51,23.93329908675799,82.75216894977169,20.61522831050228,0.3436187214611872,941.0850114155252,64.43116438356165,0.15666095890410958,0.5649006849315068,3.2218150684931506,180.4804794520548,15.778926940639268,25.28464611872146,0.37167157534246575,144.90787671232877,75.22933789954338
1994, Sultan Kudarat,1,23.8025,83.47819634703197,20.644680365296804,0.3077054794520548,940.8680936073059,63.42762557077626,0.1563458904109589,0.536958904109589,3.455707762557078,183.99075342465753,17.158447488584475,25.18916666666667,0.36864623287671233,146.68618721461186,73.73401826484019
1995, Sultan Kudarat,51,24.007796803652965,83.36312785388128,20.777762557077626,0.40409817351598176,940.6509589041096,67.99235159817351,0.1538538812785388,0.5526860730593607,3.143664383561644,170.41392694063927,16.25148401826484,25.48147260273973,0.35623618721461187,140.36689497716895,75.26506849315068
1996, Sultan Kudarat,51,23.524658469945354,86.4113160291439,20.992190346083788,0.43743169398907106,940.0024476320583,72.26571038251366,0.1482969034608379,0.4332832422586521,3.284801912568306,174.1808970856102,15.297267759562843,25.097950819672132,0.3960754781420765,132.0321038251366,77.55191256830601
1997, Sultan Kudarat,51,23.8625799086758,83.16598173515982,20.654246575342466,0.3013013698630137,941.6603196347032,64.71324200913241,0.15928538812785387,0.5476335616438357,3.2943036529680363,172.70102739726028,15.854566210045663,25.245045662100456,0.3749163242009132,151.1230593607306,72.81643835616438
1998, Sultan Kudarat,51,24.71074200913242,79.03116438356165,20.407614155251142,0.4267237442922374,941.350993150685,61.8810502283105,0.1621917808219178,0.7397157534246576,3.0766438356164385,149.4966894977169,16.536267123287672,26.380673515981737,0.33232465753424656,151.81986301369864,70.91974885844749
1999, Sultan Kudarat,51,23.30101598173516,87.69954337899543,21.03025114155251,0.46885844748858446,939.8839840182649,74.73082191780821,0.14223059360730594,0.387425799086758,3.295650684931507,176.55696347031963,16.307842465753424,24.939497716894977,0.4092002283105023,122.35251141552511,78.91506849315068
2000, Sultan Kudarat,51,23.409494535519126,87.29269125683061,21.059357923497267,0.40976775956284156,939.7543829690346,72.44535519125684,0.14324681238615664,0.4022472677595629,3.3581967213114754,176.01821493624772,16.71594945355191,24.95609061930783,0.40481898907103825,122.63979963570128,79.8129553734062
2001, Sultan Kudarat,51,23.574246575342464,86.51552511415525,21.066529680365296,0.37331050228310503,940.110502283105,69.33219178082192,0.1479326484018265,0.4299920091324201,3.4973744292237443,182.48972602739727,17.005285388127852,25.09404109589041,0.40354577625570776,131.58481735159816,77.55559360730594
2002, Sultan Kudarat,1,24.001175799086756,82.86038812785388,20.71704337899543,0.31011415525114155,940.9115525114155,60.557534246575344,0.15874086757990866,0.5611084474885846,3.4499543378995434,179.52328767123288,16.73777397260274,25.335194063926938,0.3650501141552511,151.53995433789953,71.80331050228311
2003, Sultan Kudarat,51,23.907762557077625,84.16723744292237,20.89415525114155,0.3795091324200913,940.7803881278539,66.91917808219178,0.15076141552511416,0.5167785388127853,3.4292351598173516,183.4247716894977,16.633333333333333,25.31917808219178,0.38053698630136984,135.93287671232878,75.60525114155251
2004, Sultan Kudarat,51,24.05134335154827,83.09585610200364,20.821004098360657,0.34614071038251365,940.6810109289618,64.99817850637523,0.15540300546448088,0.5566404826958106,3.5570013661202187,190.0050091074681,17.172392987249545,25.42451047358834,0.3656303506375228,143.6884107468124,73.9830373406193
2005, Sultan Kudarat,51,24.139086757990867,82.47305936073059,20.719269406392694,0.38331050228310504,940.8934132420092,67.82237442922374,0.1517853881278539,0.5846084474885845,3.248002283105023,182.92511415525115,16.318755707762556,25.572705479452054,0.3580148401826484,135.52602739726026,76.04075342465754
2006, Sultan Kudarat,1,23.919623287671232,83.85353881278539,20.85436073059361,0.35110730593607303,940.6622374429224,64.3708904109589,0.1507625570776256,0.5257933789954338,3.403744292237443,180.07545662100458,16.883527397260277,25.19920091324201,0.3855110730593607,135.6925799086758,75.61335616438356
2007, Sultan Kudarat,51,24.025365296803653,83.8681506849315,20.935148401826485,0.4076027397260274,940.1857420091324,67.30593607305936,0.14940981735159817,0.5317100456621005,3.364611872146119,176.5667808219178,16.947283105022834,25.367648401826486,0.3853898401826484,132.6183789954338,76.09954337899543
2008, Sultan Kudarat,51,23.553312841530055,86.33208105646631,21.002561475409838,0.47389571948998177,940.0450136612022,71.63228597449908,0.14592440801457193,0.43590391621129326,3.1717554644808743,173.68032786885246,16.02764116575592,25.036851092896175,0.4091080373406193,128.34301001821493,77.52299635701274
2009, Sultan Kudarat,51,23.90565068493151,85.15102739726028,21.115616438356163,0.3540867579908676,940.1739041095891,66.80981735159817,0.15066438356164383,0.4820707762557077,3.60615296803653,195.48013698630137,17.51995433789954,25.26769406392694,0.3957396118721461,134.44452054794522,77.26700913242009
2010, Sultan Kudarat,51,24.424828767123287,82.0843607305936,20.956495433789954,0.455958904109589,940.5605593607306,65.94098173515982,0.15570205479452057,0.6031061643835617,2.883664383561644,154.89714611872145,15.72280821917808,25.705513698630135,0.3734231735159817,142.3829908675799,73.3810502283105
2011, Sultan Kudarat,51,23.574029680365296,87.15958904109588,21.201598173515983,0.47102739726027393,939.8095091324201,73.75810502283105,0.1411267123287671,0.4082374429223744,3.3432191780821916,189.5601598173516,16.67730593607306,25.054737442922374,0.4142490867579909,118.3263698630137,80.44337899543379
2012, Sultan Kudarat,51,23.63080601092896,86.25751366120218,21.078085154826958,0.4170309653916211,940.17866575592,68.05954007285975,0.144804189435337,0.4369262295081967,3.5868852459016396,179.94512750455374,17.74393214936248,25.03111338797814,0.4050466757741348,127.42702641165756,76.92770947176685
2013, Sultan Kudarat,51,23.751335616438357,86.22945205479452,21.18599315068493,0.5042922374429224,940.2778881278539,70.92465753424658,0.14303424657534247,0.44223972602739725,3.4094520547945204,183.09440639269405,16.819052511415524,25.131552511415524,0.4066390410958904,124.56118721461188,76.24440639269406
2014, Sultan Kudarat,51,23.879075342465754,85.52534246575343,21.16835616438356,0.3957420091324201,940.6231849315068,68.87728310502283,0.14888470319634703,0.4680022831050228,3.5464726027397258,198.9271689497717,16.80164383561644,25.271027397260276,0.39988116438356164,133.48812785388128,76.12203196347032
2015, Sultan Kudarat,1,24.328892694063928,81.51358447488585,20.74337899543379,0.3379566210045662,941.515707762557,61.85308219178082,0.15760616438356165,0.6156917808219178,3.5159817351598175,179.51826484018264,17.103778538812787,25.5250799086758,0.36859029680365296,148.13413242009133,71.76095890410959
2016, Sultan Kudarat,51,24.842156193078324,80.57229052823315,20.970867486338797,0.4286429872495446,941.1897085610201,65.04496812386157,0.15554303278688525,0.6786338797814208,3.2669740437158468,179.66142987249543,16.765733151183973,26.14108606557377,0.3502334927140255,139.52698087431693,74.18784153005464
