,weathercode (wmo code),rain (mm),windspeed_10m (km/h),Yield (mt/ha)
902,1.0,0.1642465753424657,12.50917808219178,2.31127331862763
903,1.0,0.0839155251141552,13.145570776255708,2.31127331862763
904,1.0,0.1176598173515981,12.616141552511415,2.31127331862763
905,1.0,0.1034266848816029,13.43846766848816,2.31127331862763
906,1.0,0.1256164383561644,12.46041095890411,2.31127331862763
907,1.0,0.1038470319634703,11.357876712328768,2.31127331862763
908,1.0,0.1646232876712328,12.547602739726027,2.31127331862763
909,1.0,0.1835040983606557,11.63870673952641,2.31127331862763
910,1.0,0.1402739726027397,12.862910958904113,2.31127331862763
911,1.0,0.1949885844748858,10.437819634703196,2.31127331862763
912,1.0,0.1887214611872146,12.305616438356164,2.31127331862763
913,1.0,0.1646744080145719,11.687602459016391,2.31127331862763
914,1.0,0.167945205479452,12.729246575342463,2.31127331862763
915,1.0,0.115810502283105,13.134143835616438,2.31127331862763
916,1.0,0.0793493150684931,12.63763698630137,2.31127331862763
917,1.0,0.1472108378870673,10.80858378870674,2.31127331862763
918,1.0,0.206769406392694,12.041552511415524,2.31127331862763
919,1.0,0.123755707762557,12.914497716894978,2.31127331862763
920,1.0,0.0812100456621004,12.370833333333334,2.31127331862763
921,1.0,0.151901183970856,11.413558743169398,2.31127331862763
922,1.0,0.181175799086758,12.32099315068493,2.31127331862763
923,1.0,0.2048173515981735,11.678778538812786,0.0
924,1.0,0.1301255707762557,12.99980593607306,0.0
925,1.0,0.1188926940639269,12.80634703196347,0.0
926,1.0,0.1128415300546448,12.25242486338798,0.0
927,1.0,0.129783105022831,12.3913698630137,0.0
928,1.0,0.1157191780821917,12.291917808219178,0.0
929,1.0,0.1398972602739726,11.448333333333332,0.0
930,51.0,0.2066484517304189,13.356580145719487,0.0
931,1.0,0.1051369863013698,12.992009132420092,0.0
932,1.0,0.1953196347031963,11.772317351598174,0.0
933,1.0,0.2285730593607305,12.689349315068492,0.0
934,1.0,0.2105532786885245,12.538376593806923,0.0
935,1.0,0.1957077625570776,12.66263698630137,0.0
936,1.0,0.1055365296803653,13.84392694063927,0.0
937,1.0,0.1173401826484018,13.0539497716895,0.0
938,1.0,0.113353825136612,13.729804189435338,0.0
939,1.0,0.1292009132420091,12.936438356164384,0.0
940,1.0,0.1180593607305936,11.81398401826484,0.0
941,1.0,0.1911301369863013,12.998641552511415,0.0
942,1.0,0.2382058287795992,11.984995446265938,0.0
943,1.0,0.174337899543379,13.160011415525114,0.0
944,1.0,0.2068493150684931,10.976027397260276,0.0
945,1.0,0.2345547945205479,12.522271689497718,0.0
946,1.0,0.2117941712204007,11.9069558287796,0.0
947,1.0,0.1984132420091324,12.85159817351598,0.0
948,1.0,0.1670662100456621,13.512751141552512,0.0
949,1.0,0.1060502283105022,13.249486301369863,0.0
950,1.0,0.1879667577413478,11.705737704918032,0.0
951,1.0,0.2236872146118721,12.352477168949772,0.0
952,1.0,0.1804680365296803,13.41574200913242,0.0
953,1.0,0.1071917808219178,13.4349200913242,0.0
954,1.0,0.1744990892531876,12.067725409836063,0.0
955,1.0,0.2442465753424657,12.75390410958904,0.0
956,51.0,0.2654566210045662,11.906050228310502,0.0
